OWNER	일련번호	TABLE_NAME	TAB_COMMENTS	COLUMN_NAME	COL_COMMENTS	DATA_TYPE	DATA_LENGTH	NULLABLE	구분
NGW	24362	TMP_EX_RGETSTGMS01_2023	이용실태	INDI_PER_FEED_QUA	개인당급수량	NUMBER	22	Y	사용하지않음
NGW	24363	TMP_EX_RGETSTGMS01_2023	이용실태	MONG_AREA	몽리면적	NUMBER	22	Y	사용하지않음
NGW	24364	TMP_EX_RGETSTGMS01_2023	이용실태	STNUM_DEAL_YN	정수처리여부	CHAR	1	Y	사용하지않음
NGW	24365	TMP_EX_RGETSTGMS01_2023	이용실태	UWATER_SOUC_CODE	지하수수원코드	CHAR	1	Y	사용하지않음
NGW	24366	TMP_EX_RGETSTGMS01_2023	이용실태	DAY_USE_QUA	일사용량	NUMBER	22	Y	사용하지않음
NGW	24367	TMP_EX_RGETSTGMS01_2023	이용실태	MON_USE_QUA	월사용량	NUMBER	22	Y	사용하지않음
NGW	24368	TMP_EX_RGETSTGMS01_2023	이용실태	Y_USE_QUA	년사용량	NUMBER	22	Y	사용하지않음
NGW	24369	TMP_EX_RGETSTGMS01_2023	이용실태	CQL_CRIT_CODE	산정기준코드	CHAR	1	Y	사용하지않음
NGW	24370	TMP_EX_RGETSTGMS01_2023	이용실태	JNHO_FORM_CODE	정호형태코드	CHAR	1	Y	사용하지않음
NGW	24371	TMP_EX_RGETSTGMS01_2023	이용실태	AUV_BDR_GBN	충적암반구분	CHAR	1	Y	사용하지않음
NGW	24372	TMP_EX_RGETSTGMS01_2023	이용실태	DVOP_YMD	개발일자	CHAR	8	Y	사용하지않음
NGW	24373	TMP_EX_RGETSTGMS01_2023	이용실태	DPH	심도	NUMBER	22	Y	사용하지않음
NGW	24374	TMP_EX_RGETSTGMS01_2023	이용실태	DIG_DIAM	굴착직경	NUMBER	22	Y	사용하지않음
NGW	24375	TMP_EX_RGETSTGMS01_2023	이용실태	PUMP_HRP	펌프마력	NUMBER	22	Y	사용하지않음
NGW	24376	TMP_EX_RGETSTGMS01_2023	이용실태	RWT_CAP	양수능력	NUMBER	22	Y	사용하지않음
NGW	24377	TMP_EX_RGETSTGMS01_2023	이용실태	PIPE_DIAM	토출관직경	NUMBER	22	Y	사용하지않음
NGW	24378	TMP_EX_RGETSTGMS01_2023	이용실태	OGG_ESB_YN	유량계설치여부	CHAR	1	Y	사용하지않음
NGW	24379	TMP_EX_RGETSTGMS01_2023	이용실태	CHSU_EQN_ESB_YN	출수장치설치유무	CHAR	1	Y	사용하지않음
NGW	24380	TMP_EX_RGETSTGMS01_2023	이용실태	GRWT_ESB_YN	그라우팅설치여부	CHAR	1	Y	사용하지않음
NGW	24381	TMP_EX_RGETSTGMS01_2023	이용실태	UPPRHO_ESB_YN	상부보호공설치여부	CHAR	1	Y	사용하지않음
NGW	24382	TMP_EX_RGETSTGMS01_2023	이용실태	WTMSKW_ESB_YN	수위측정관설치여부	CHAR	1	Y	사용하지않음
NGW	24383	TMP_EX_RGETSTGMS01_2023	이용실태	CSI_ESB_YN	케이싱설치유무	CHAR	1	Y	사용하지않음
NGW	24384	TMP_EX_RGETSTGMS01_2023	이용실태	ELEC_TEMPE_YN	전기가설유무	CHAR	1	Y	사용하지않음
NGW	24385	TMP_EX_RGETSTGMS01_2023	이용실태	NAT_WTLV	자연수위	NUMBER	22	Y	사용하지않음
NGW	24386	TMP_EX_RGETSTGMS01_2023	이용실태	STB_WTLV	안정수위	NUMBER	22	Y	사용하지않음
NGW	24387	TMP_EX_RGETSTGMS01_2023	이용실태	FRW_PLN_QUA	취수계획량	NUMBER	22	Y	사용하지않음
NGW	24388	TMP_EX_RGETSTGMS01_2023	이용실태	LNHO_RAISE_YN	폐공발생여부	CHAR	1	Y	사용하지않음
NGW	24389	TMP_EX_RGETSTGMS01_2023	이용실태	LNHO_RAISE_CAU_CODE	폐공발생원인코드	CHAR	1	Y	사용하지않음
NGW	24390	TMP_EX_RGETSTGMS01_2023	이용실태	LNHO_RAISE_YMD	폐공발생일자	CHAR	8	Y	사용하지않음
NGW	24391	TMP_EX_RGETSTGMS01_2023	이용실태	LNHO_DEAL_YMD	폐공처리일자	CHAR	8	Y	사용하지않음
NGW	24392	TMP_EX_RGETSTGMS01_2023	이용실태	OSTRS_MET_CODE	원상복구방법코드	CHAR	1	Y	사용하지않음
NGW	24393	TMP_EX_RGETSTGMS01_2023	이용실태	LNHO_DEAL_MET_CODE	폐공처리방법코드	CHAR	1	Y	사용하지않음
NGW	24394	TMP_EX_RGETSTGMS01_2023	이용실태	END_NT_YN	종료신고여부	CHAR	1	Y	사용하지않음
NGW	24395	TMP_EX_RGETSTGMS01_2023	이용실태	DVUS_ENDDT	개발이용종료일자	CHAR	8	Y	사용하지않음
NGW	24396	TMP_EX_RGETSTGMS01_2023	이용실태	DVUS_END_WHY	개발이용종료사유	VARCHAR2	350	Y	사용하지않음
NGW	24397	TMP_EX_RGETSTGMS01_2023	이용실태	DVUS_END_NT_YMD	개발이용종료신고일자	CHAR	8	Y	사용하지않음
NGW	24398	TMP_EX_RGETSTGMS01_2023	이용실태	DVUS_END_APLR_NM	개발이용종료신청인명	VARCHAR2	100	Y	사용하지않음
NGW	24399	TMP_EX_RGETSTGMS01_2023	이용실태	DVUS_END_NT_NO	개발이용종료신고번호	VARCHAR2	50	Y	사용하지않음
NGW	24400	TMP_EX_RGETSTGMS01_2023	이용실태	END_NTKIT_ISSUE_YMD	종료신고증발급일자	CHAR	8	Y	사용하지않음
NGW	24401	TMP_EX_RGETSTGMS01_2023	이용실태	LAST_QW_ISP_RT	최종수질검사결과	CHAR	1	Y	사용하지않음
NGW	24402	TMP_EX_RGETSTGMS01_2023	이용실태	SRCH_RT_REFL_YN	조사결과반영여부	CHAR	1	Y	사용하지않음
NGW	24403	TMP_EX_RGETSTGMS01_2023	이용실태	FIRST_REG_DTHR	최초등록일시	DATE	7	N	사용하지않음
NGW	24404	TMP_EX_RGETSTGMS01_2023	이용실태	LAST_MOD_DTHR	최종수정일시	DATE	7	Y	사용하지않음
NGW	24405	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_CGG_CODE	도로명시군구코드	VARCHAR2	5	Y	사용하지않음
NGW	24406	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_CODE	도로명코드	VARCHAR2	7	Y	사용하지않음
NGW	24407	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_UMD_GBN	도로명읍면동구분	VARCHAR2	1	Y	사용하지않음
NGW	24408	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_UMD_CODE	도로명읍면동코드	VARCHAR2	10	Y	사용하지않음
NGW	24409	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_BDNG_ORI_NO	도로명굴착위치본번호	VARCHAR2	5	Y	사용하지않음
NGW	24410	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_BDNG_SUB_NO	도로명굴착위치부번호	VARCHAR2	5	Y	사용하지않음
NGW	24411	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_BDNG_FLR_GBN	도로명굴착위치층구분	VARCHAR2	1	Y	사용하지않음
NGW	24412	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_SPEC_ADDR	도로명특수주소	VARCHAR2	200	Y	사용하지않음
NGW	24413	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_WHL_ADDR	도로명전체주소	VARCHAR2	500	Y	사용하지않음
NGW	24414	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_POST_NO	도로명우편번호	VARCHAR2	6	Y	사용하지않음
NGW	24415	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_ADMDNG_CODE	도로명행정동코드	VARCHAR2	10	Y	사용하지않음
NGW	24416	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_NM	도로명명	VARCHAR2	80	Y	사용하지않음
NGW	24417	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_UMD_NM	도로명읍면동명	VARCHAR2	30	Y	사용하지않음
NGW	24418	TMP_EX_RGETSTGMS01_2023	이용실태	RDN_ADMDNG_NM	도로명행정동명	VARCHAR2	30	Y	사용하지않음
NGW	24419	TMP_JINYOUNGSEO_20240105		LEGALDONG_CODE	법정동코드	VARCHAR2	10	N	사용하지않음
NGW	24420	TMP_JINYOUNGSEO_20240105		DTA_STDR_YEAR	자료기준년도	VARCHAR2	4	N	사용하지않음
NGW	24421	TMP_JINYOUNGSEO_20240105		INVSTG_AR	조사면적	NUMBER	22	Y	사용하지않음
NGW	24422	TMP_JINYOUNGSEO_20240105		ADMINIST_AREA_NM	행정지역명	VARCHAR2	200	Y	사용하지않음
NGW	24423	TMP_JINYOUNGSEO_20240105		POPLTN_VALUE	인구수값	NUMBER	22	Y	사용하지않음
NGW	24424	TMP_JINYOUNGSEO_20240105		HSHLD_CO_VALUE	세대개수값	NUMBER	22	Y	사용하지않음
NGW	24425	TMP_JINYOUNGSEO_20240105		POPLTN_DN_VALUE	인구수밀도값	NUMBER	22	Y	사용하지않음
NGW	24426	TMP_JINYOUNGSEO_20240105		HSHLD_NM_POPLTN_VALUE	세대명인구수값	NUMBER	22	Y	사용하지않음
NGW	24427	TMP_JINYOUNGSEO_20240105		FRST_REGIST_DT	최초등록일시	DATE	7	Y	사용하지않음
NGW	24428	TMP_MEGOKR_API		SN		NUMBER	22	Y	사용하지않음
NGW	24429	TMP_MEGOKR_API		JOSACODE		VARCHAR2	3	Y	사용하지않음
NGW	24430	TMP_MEGOKR_API		QLTWTR_INSPCT_SN		NUMBER	22	Y	사용하지않음
NGW	24431	TMP_MEGOKR_API		GENNUM		NUMBER	22	Y	사용하지않음
NGW	24432	TMP_MEGOKR_API		INVSTG_YEAR		VARCHAR2	4	Y	사용하지않음
NGW	24433	TMP_MEGOKR_API		ODR		NUMBER	22	Y	사용하지않음
NGW	24434	TMP_MEGOKR_API		DPH_CL_CODE		VARCHAR2	1	Y	사용하지않음
NGW	24435	TMP_MEGOKR_API		DPH_VALUE		NUMBER	22	Y	사용하지않음
NGW	24436	TMP_MEGOKR_API		WATSMP_DE		VARCHAR2	8	Y	사용하지않음
NGW	24437	TMP_MEGOKR_API		QLTWTR_INSPCT_DE		VARCHAR2	8	Y	사용하지않음
NGW	24438	TMP_MEGOKR_API		DTA_INPUT_DE		VARCHAR2	8	Y	사용하지않음
NGW	24439	TMP_MEGOKR_API		DCSN_DE		VARCHAR2	8	Y	사용하지않음
NGW	24440	TMP_MEGOKR_API		FRST_REGIST_DT		DATE	7	Y	사용하지않음
NGW	24441	TMP_MEGOKR_API		LAST_CHANGE_DT		DATE	7	Y	사용하지않음
NGW	24442	TMP_MEGOKR_API		UGRWTR_PRPOS_CODE		VARCHAR2	2	Y	사용하지않음
NGW	24443	TMP_MEGOKR_API		DRNK_AT		VARCHAR2	1	Y	사용하지않음
NGW	24444	TMP_MEGOKR_API		UGRWTR_WQN_INPUT_INSTT_CODE		VARCHAR2	5	Y	사용하지않음
NGW	24445	TMP_MEGOKR_API		QLTWTR_INSPCT_IMPRTY_RESN_CTNT		VARCHAR2	4000	Y	사용하지않음
NGW	24446	TMP_MEGOKR_API		BRTC_NM		VARCHAR2	40	Y	사용하지않음
NGW	24447	TMP_MEGOKR_API		SIGUN_NM		VARCHAR2	508	Y	사용하지않음
NGW	24448	TMP_MEGOKR_API		EMD_NM		VARCHAR2	40	Y	사용하지않음
NGW	24449	TMP_MEGOKR_API		LI_NM		VARCHAR2	40	Y	사용하지않음
NGW	24450	TMP_MEGOKR_API		ADDR		VARCHAR2	1000	Y	사용하지않음
NGW	24451	TMP_MEGOKR_API		PUBWELL_AT		VARCHAR2	1	Y	사용하지않음
NGW	24452	TMP_MEGOKR_API		WT_TOT_COL_CNTS		VARCHAR2	100	Y	사용하지않음
NGW	24453	TMP_MEGOKR_API		WT_TOT_CLF		VARCHAR2	100	Y	사용하지않음
NGW	24454	TMP_MEGOKR_API		WT_FCL_CFS		VARCHAR2	100	Y	사용하지않음
NGW	24455	TMP_MEGOKR_API		WT_ESC_COL		VARCHAR2	100	Y	사용하지않음
NGW	24456	TMP_MEGOKR_API		WT_PLB		VARCHAR2	100	Y	사용하지않음
NGW	24457	TMP_MEGOKR_API		WT_FLR		VARCHAR2	100	Y	사용하지않음
NGW	24458	TMP_MEGOKR_API		WT_ASN		VARCHAR2	100	Y	사용하지않음
NGW	24459	TMP_MEGOKR_API		WT_SLN		VARCHAR2	100	Y	사용하지않음
NGW	24460	TMP_MEGOKR_API		WT_HDG		VARCHAR2	100	Y	사용하지않음
NGW	24461	TMP_MEGOKR_API		WT_CYA		VARCHAR2	100	Y	사용하지않음
NGW	24462	TMP_MEGOKR_API		WT_AMN_NTG		VARCHAR2	100	Y	사용하지않음
NGW	24463	TMP_MEGOKR_API		WT_NTR_NTG		VARCHAR2	100	Y	사용하지않음
NGW	24464	TMP_MEGOKR_API		WT_CDM		VARCHAR2	100	Y	사용하지않음
NGW	24465	TMP_MEGOKR_API		WT_BOR		VARCHAR2	100	Y	사용하지않음
NGW	24466	TMP_MEGOKR_API		WT_CHR		VARCHAR2	100	Y	사용하지않음
NGW	24467	TMP_MEGOKR_API		WT_PEN		VARCHAR2	100	Y	사용하지않음
NGW	24468	TMP_MEGOKR_API		WT_DZN		VARCHAR2	100	Y	사용하지않음
NGW	24469	TMP_MEGOKR_API		WT_PRT		VARCHAR2	100	Y	사용하지않음
NGW	24470	TMP_MEGOKR_API		WT_FNT		VARCHAR2	100	Y	사용하지않음
NGW	24471	TMP_MEGOKR_API		WT_CBR		VARCHAR2	100	Y	사용하지않음
NGW	24472	TMP_MEGOKR_API		WT_111_TCE		VARCHAR2	100	Y	사용하지않음
NGW	24473	TMP_MEGOKR_API		WT_PCE		VARCHAR2	100	Y	사용하지않음
NGW	24474	TMP_MEGOKR_API		WT_TCE		VARCHAR2	100	Y	사용하지않음
NGW	24475	TMP_MEGOKR_API		WT_DCM		VARCHAR2	100	Y	사용하지않음
NGW	24476	TMP_MEGOKR_API		WT_BEZ		VARCHAR2	100	Y	사용하지않음
NGW	24477	TMP_MEGOKR_API		WT_TLE		VARCHAR2	100	Y	사용하지않음
NGW	24478	TMP_MEGOKR_API		WT_EBZ		VARCHAR2	100	Y	사용하지않음
NGW	24479	TMP_MEGOKR_API		WT_CSL		VARCHAR2	100	Y	사용하지않음
NGW	24480	TMP_MEGOKR_API		WT_011_DRE		VARCHAR2	100	Y	사용하지않음
NGW	24481	TMP_MEGOKR_API		WT_CTC		VARCHAR2	100	Y	사용하지않음
NGW	24482	TMP_MEGOKR_API		WT_012_DBR_003_CRP		VARCHAR2	100	Y	사용하지않음
NGW	24483	TMP_MEGOKR_API		WT_014_DOX		VARCHAR2	100	Y	사용하지않음
NGW	24484	TMP_MEGOKR_API		WT_HDN		VARCHAR2	100	Y	사용하지않음
NGW	24485	TMP_MEGOKR_API		WT_PPC		VARCHAR2	100	Y	사용하지않음
NGW	24486	TMP_MEGOKR_API		WT_SML		VARCHAR2	100	Y	사용하지않음
NGW	24487	TMP_MEGOKR_API		WT_FEV		VARCHAR2	100	Y	사용하지않음
NGW	24488	TMP_MEGOKR_API		WT_COP		VARCHAR2	100	Y	사용하지않음
NGW	24489	TMP_MEGOKR_API		WT_CMC		VARCHAR2	100	Y	사용하지않음
NGW	24490	TMP_MEGOKR_API		WT_DTG		VARCHAR2	100	Y	사용하지않음
NGW	24491	TMP_MEGOKR_API		WT_HID		VARCHAR2	100	Y	사용하지않음
NGW	24492	TMP_MEGOKR_API		WT_ZIC		VARCHAR2	100	Y	사용하지않음
NGW	24493	TMP_MEGOKR_API		WT_CRI		VARCHAR2	100	Y	사용하지않음
NGW	24494	TMP_MEGOKR_API		WT_EVR		VARCHAR2	100	Y	사용하지않음
NGW	24495	TMP_MEGOKR_API		WT_STE		VARCHAR2	100	Y	사용하지않음
NGW	24496	TMP_MEGOKR_API		WT_MGN		VARCHAR2	100	Y	사용하지않음
NGW	24497	TMP_MEGOKR_API		WT_TBD		VARCHAR2	100	Y	사용하지않음
NGW	24498	TMP_MEGOKR_API		WT_SAI		VARCHAR2	100	Y	사용하지않음
NGW	24499	TMP_MEGOKR_API		WT_ALM		VARCHAR2	100	Y	사용하지않음
NGW	24500	TMP_MEGOKR_API		WT_ECD		VARCHAR2	100	Y	사용하지않음
NGW	24501	TMP_MEGOKR_API		WT_OGP		VARCHAR2	100	Y	사용하지않음
NGW	24502	TMP_MEGOKR_API		WT_006_CHR		VARCHAR2	100	Y	사용하지않음
NGW	24503	TMP_MEGOKR_API		WT_HID_LBT		VARCHAR2	100	Y	사용하지않음
NGW	24504	TMP_MEGOKR_API		WT_TDS		VARCHAR2	100	Y	사용하지않음
NGW	24505	TMP_MEGOKR_API		WT_DSO		VARCHAR2	100	Y	사용하지않음
NGW	24506	TMP_MEGOKR_API		WT_ORP		VARCHAR2	100	Y	사용하지않음
NGW	24507	TMP_MEGOKR_API		WT_EHC		VARCHAR2	100	Y	사용하지않음
NGW	24508	TMP_MEGOKR_API		WT_TRT		VARCHAR2	100	Y	사용하지않음
NGW	24509	TMP_MEGOKR_API		WT_NTR		VARCHAR2	100	Y	사용하지않음
NGW	24510	TMP_MEGOKR_API		WT_KAL		VARCHAR2	100	Y	사용하지않음
NGW	24511	TMP_MEGOKR_API		WT_CAL		VARCHAR2	100	Y	사용하지않음
NGW	24512	TMP_MEGOKR_API		WT_MGS		VARCHAR2	100	Y	사용하지않음
NGW	24513	TMP_MEGOKR_API		WT_CLR		VARCHAR2	100	Y	사용하지않음
NGW	24514	TMP_MEGOKR_API		WT_BBN		VARCHAR2	100	Y	사용하지않음
NGW	24515	TMP_MEGOKR_API		WT_CAI		VARCHAR2	100	Y	사용하지않음
NGW	24516	TMP_MEGOKR_API		WT_NTI		VARCHAR2	100	Y	사용하지않음
NGW	24517	TMP_MEGOKR_API		WT_SNT		VARCHAR2	100	Y	사용하지않음
NGW	24518	TMP_MEGOKR_API		WT_BRM		VARCHAR2	100	Y	사용하지않음
NGW	24519	TMP_MEGOKR_API		WT_BRU		VARCHAR2	100	Y	사용하지않음
NGW	24520	TMP_MEGOKR_API		WT_ATM		VARCHAR2	100	Y	사용하지않음
NGW	24521	TMP_MEGOKR_API		WT_SLC		VARCHAR2	100	Y	사용하지않음
NGW	24522	TMP_MEGOKR_API		WT_LTU		VARCHAR2	100	Y	사용하지않음
NGW	24523	TMP_MEGOKR_API		WT_MBD		VARCHAR2	100	Y	사용하지않음
NGW	24524	TMP_MEGOKR_API		WT_VND		VARCHAR2	100	Y	사용하지않음
NGW	24525	TMP_MEGOKR_API		WT_GMN		VARCHAR2	100	Y	사용하지않음
NGW	24526	TMP_MEGOKR_API		WT_CPE		VARCHAR2	100	Y	사용하지않음
NGW	24527	TMP_MEGOKR_API		WT_NKE		VARCHAR2	100	Y	사용하지않음
NGW	24528	TMP_MEGOKR_API		WT_EPN		VARCHAR2	100	Y	사용하지않음
NGW	24529	TMP_MEGOKR_API		WT_PTA		VARCHAR2	100	Y	사용하지않음
NGW	24530	TMP_MEGOKR_API		WT_MST		VARCHAR2	100	Y	사용하지않음
NGW	24531	TMP_MEGOKR_API		WT_CRF		VARCHAR2	100	Y	사용하지않음
NGW	24532	TMP_MEGOKR_API		WT_012_DRE		VARCHAR2	100	Y	사용하지않음
NGW	24533	TMP_MEGOKR_API		WT_TOC		VARCHAR2	100	Y	사용하지않음
NGW	24534	TMP_MEGOKR_API		WT_BTR		VARCHAR2	100	Y	사용하지않음
NGW	24535	TMP_MEGOKR_API		WT_MBE		VARCHAR2	100	Y	사용하지않음
NGW	24536	TMP_MEGOKR_API		WT_SSC		VARCHAR2	100	Y	사용하지않음
NGW	24537	TMP_MEGOKR_API		WT_SDM		VARCHAR2	100	Y	사용하지않음
NGW	24538	TMP_MEGOKR_API		WT_SMN		VARCHAR2	100	Y	사용하지않음
NGW	24539	TMP_MEGOKR_API		WT_SGL		VARCHAR2	100	Y	사용하지않음
NGW	24540	TMP_MEGOKR_API		WT_AHP		VARCHAR2	100	Y	사용하지않음
NGW	24541	TMP_MEGOKR_API		WT_YNE		VARCHAR2	100	Y	사용하지않음
NGW	24542	TMP_MEGOKR_API		WT_NTN		VARCHAR2	100	Y	사용하지않음
NGW	24543	TMP_MEGOKR_API		WT_COI		VARCHAR2	100	Y	사용하지않음
NGW	24544	TMP_MEGOKR_API		WT_CPM		VARCHAR2	100	Y	사용하지않음
NGW	24545	TMP_MEGOKR_API		WT_CTM		VARCHAR2	100	Y	사용하지않음
NGW	24546	TMP_MEGOKR_API		WT_012_DCM		VARCHAR2	100	Y	사용하지않음
NGW	24547	TMP_MEGOKR_API		WT_MTB		VARCHAR2	100	Y	사용하지않음
NGW	24548	TMP_MEGOKR_API		WT_ZCM		VARCHAR2	100	Y	사용하지않음
NGW	24549	TMP_MEGOKR_API		WT_MGM		VARCHAR2	100	Y	사용하지않음
NGW	24550	TMP_MEGOKR_API		WT_MBM		VARCHAR2	100	Y	사용하지않음
NGW	24551	TMP_MEGOKR_API		WT_STM		VARCHAR2	100	Y	사용하지않음
NGW	24552	TMP_MEGOKR_API		WT_BAM		VARCHAR2	100	Y	사용하지않음
NGW	24553	TMP_MEGOKR_API		WT_BSM		VARCHAR2	100	Y	사용하지않음
NGW	24554	TMP_MEGOKR_API		WT_ANM		VARCHAR2	100	Y	사용하지않음
NGW	24555	TMP_MEGOKR_API		WT_NNM		VARCHAR2	100	Y	사용하지않음
NGW	24556	TMP_MEGOKR_API		WT_FRM		VARCHAR2	100	Y	사용하지않음
NGW	24557	TMP_MEGOKR_API		WT_TCL		VARCHAR2	100	Y	사용하지않음
NGW	24558	TMP_MEGOKR_API		WT_TCM		VARCHAR2	100	Y	사용하지않음
NGW	24559	TMP_MEGOKR_API		WT_MTM		VARCHAR2	100	Y	사용하지않음
NGW	24560	TMP_MEGOKR_API		WT_THM		VARCHAR2	100	Y	사용하지않음
NGW	24561	TMP_MEGOKR_API		WT_OPS		VARCHAR2	100	Y	사용하지않음
NGW	24562	TMP_MEGOKR_API		WT_DRO		VARCHAR2	100	Y	사용하지않음
NGW	24563	TMP_MEGOKR_API		WT_GRC		VARCHAR2	100	Y	사용하지않음
NGW	24564	TMP_MEGOKR_API		WT_CBT		VARCHAR2	100	Y	사용하지않음
NGW	24565	TMP_MEGOKR_API		WT_CBD		VARCHAR2	100	Y	사용하지않음
NGW	24566	TMP_MEGOKR_API		WT_PSP		VARCHAR2	100	Y	사용하지않음
NGW	24567	TMP_MEGOKR_API		WT_AMN		VARCHAR2	100	Y	사용하지않음
NGW	24568	TMP_MEGOKR_API		WT_HGS		VARCHAR2	100	Y	사용하지않음
NGW	24569	TMP_MEGOKR_API		WT_SCD		VARCHAR2	100	Y	사용하지않음
NGW	24570	TMP_MEGOKR_API		WT_AMI		VARCHAR2	100	Y	사용하지않음
NGW	24571	TMP_MEGOKR_API		WT_TBC		VARCHAR2	100	Y	사용하지않음
NGW	24572	TMP_MEGOKR_API		WT_URN		VARCHAR2	100	Y	사용하지않음
NGW	24573	TMP_MEGOKR_API		WT_RDN		VARCHAR2	100	Y	사용하지않음
NGW	24574	TMP_MEGOKR_API		WT_FAP		VARCHAR2	100	Y	사용하지않음
NGW	24575	TMP_MEGOKR_API		WT_NAI		VARCHAR2	100	Y	사용하지않음
NGW	24576	TMP_MEGOKR_API		WT_WTL		VARCHAR2	100	Y	사용하지않음
NGW	24577	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	OBSRVT_GBN_CODE	측정망구분코드	VARCHAR2	10	N	사용하지않음
NGW	24578	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	OBSRVT_GBN	측정망구분
(약어)	VARCHAR2	20	Y	사용하지않음
NGW	24579	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	OBSRVT_NM	측정망명	VARCHAR2	50	N	사용하지않음
NGW	24580	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	WELL_GBN	관정구분	VARCHAR2	20	N	사용하지않음
NGW	24581	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	OBSRVT_ID	측정망표준코드(신규)	VARCHAR2	50	Y	사용하지않음
NGW	24582	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	LO_VALUE	경도	VARCHAR2	20	Y	사용하지않음
NGW	24583	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	LA_VALUE	위도	VARCHAR2	20	Y	사용하지않음
NGW	24584	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	ELEV	표고(El.m)	VARCHAR2	20	Y	사용하지않음
NGW	24585	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	DPH	심도(m)	VARCHAR2	20	Y	사용하지않음
NGW	24586	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	ADDR	주소	NVARCHAR2	400	Y	사용하지않음
NGW	24587	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	INSTL_DE	장비설치일자	NVARCHAR2	100	Y	사용하지않음
NGW	24588	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	LARGE_DSTRCT_CODE	대권역코드	VARCHAR2	10	Y	사용하지않음
NGW	24589	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	LARGE_DSTRCT_NM	대권역명	NVARCHAR2	100	Y	사용하지않음
NGW	24590	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	MIDDLE_DSTRCT_CODE	중권역코드	VARCHAR2	10	Y	사용하지않음
NGW	24591	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	MIDDLE_DSTRCT_NM	중권역명	NVARCHAR2	100	Y	사용하지않음
NGW	24592	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	STD_DGR_CODE	표준유역코드	VARCHAR2	10	Y	사용하지않음
NGW	24593	TMP_OBSRVT_INFO	(임시)통계프로그램_측정망개요	STD_DGR_NM	표준유역코드명	NVARCHAR2	100	Y	사용하지않음
NGW	24594	TMP_PM_GD60201	ODM관측자료(업로드)	OBSR_DTA_ID	관측자료아이디	NUMBER	22	N	사용하지않음
NGW	24595	TMP_PM_GD60201	ODM관측자료(업로드)	RESULT_ID	결과아이디	NUMBER	22	N	사용하지않음
NGW	24596	TMP_PM_GD60201	ODM관측자료(업로드)	OBSR_DTA_VALUE	관측자료값	VARCHAR2	20	Y	사용하지않음
NGW	24597	TMP_PM_GD60201	ODM관측자료(업로드)	OBSR_DT	관측일시	DATE	7	N	사용하지않음
NGW	24598	TMP_PM_GD60201	ODM관측자료(업로드)	QLITY_ID	품질아이디	NUMBER	22	N	사용하지않음
NGW	24599	TMP_PM_GD60201_240404	ODM관측자료(업로드)	OBSR_DTA_ID	관측자료아이디	NUMBER	22	N	사용하지않음
NGW	24600	TMP_PM_GD60201_240404	ODM관측자료(업로드)	RESULT_ID	결과아이디	NUMBER	22	N	사용하지않음
NGW	24601	TMP_PM_GD60201_240404	ODM관측자료(업로드)	OBSR_DTA_VALUE	관측자료값	VARCHAR2	20	Y	사용하지않음
NGW	24602	TMP_PM_GD60201_240404	ODM관측자료(업로드)	OBSR_DT	관측일시	DATE	7	N	사용하지않음
NGW	24603	TMP_PM_GD60201_240404	ODM관측자료(업로드)	QLITY_ID	품질아이디	NUMBER	22	N	사용하지않음
NGW	24604	TMP_PM_GD60201_240405	ODM관측자료(업로드)	OBSR_DTA_ID	관측자료아이디	NUMBER	22	N	사용하지않음
NGW	24605	TMP_PM_GD60201_240405	ODM관측자료(업로드)	RESULT_ID	결과아이디	NUMBER	22	N	사용하지않음
NGW	24606	TMP_PM_GD60201_240405	ODM관측자료(업로드)	OBSR_DTA_VALUE	관측자료값	VARCHAR2	20	Y	사용하지않음
